Product_SKU,Product_Weight,Product_Fat,Product_Shelf_Space,Product_Class,Product_MRP,Store_Id,Store_Founded_Year,Store_Size,Store_Location_Type,Store_Type,Product_Store_Sales
af061e90faee07a735c73db7bb25db9a,NA,Low,0.005949644,Accesories,165.6526,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,4769.1254
e08e2bfd1f0c12e3e923606aea4edbb4,NA,Regular,0.13956116,Handmade,170.4764,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3435.528
341e4d5ce74a57ae66b114ff5d3dfa92,14.1,Low,0.126035694,Business Products,86.4198,LOCATION045,2007,,Level 2,Deparment Store,1133.8574
70a83e538599e8e4ad15f17b1ee56159,7.55,Low,0.027164679,Beauty,152.334,LOCATION035,2009,Small Size,Level 2,Deparment Store,2603.278
099fa48272d60d0e98797e80b947f63b,NA,Low,0.04357366,Cameras,192.8846,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2293.0152
c9d5df142c0d3e34968dd40e6ec84035,NA,Regular,0.082741482,Antiques,118.7782,LOCATION019,1990,Small Size,Level 1,Groceries Store,119.1782
b361812c7d57a4ed1600e1d1f65daf5a,12.3,Regular,0.064565202,Jewelry,92.9804,LOCATION013,1992,Large Size,Level 3,Deparment Store,1929.4884
27f4f7fc1e00ffd15735603d53ac581b,NA,LF,0.084554569,Antiques,109.8912,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2074.6328
d15d349fa59b49c5cd9ede0de598e16b,NA,Low,0.058451805,Collectibles,79.9618,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,241.6854
b9fdb8dae69df26131556456efbac620,17.25,Low,0.113748685,Accesories,251.3724,LOCATION045,2007,,Level 2,Deparment Store,6795.1548
90ced514855d57dc62d497a2691ffb82,15.85,Low,0.020603511,Accesories,42.7112,LOCATION017,2012,,Level 2,Deparment Store,639.168
3a8ea95b673842b0a844cecdb6e727c7,18.85,Low,0.052044976,Collectibles,192.1846,LOCATION035,2009,Small Size,Level 2,Deparment Store,3248.4382
b1573ab3b56fd16fe4f133764da12eda,16.35,Regular,0.062764429,Business Products,227.6062,LOCATION017,2012,,Level 2,Deparment Store,7222.5984
1324344fe36eb1a1c5b111527fe05dde,14.1,Low,0.087977262,Books,229.0668,LOCATION035,2009,Small Size,Level 2,Deparment Store,3225.1352
ab6532b4a4bd1bed6ba273aeb27d9614,7.905,Low,0.010010425,Antiques,249.0408,LOCATION035,2009,Small Size,Level 2,Deparment Store,3755.112
ad5dc76f6c5083dcbfd8d32530ed880d,12,Low,0.033946163,Beauty,179.3976,LOCATION013,1992,Large Size,Level 3,Deparment Store,3440.8544
8ae729d71585e93455f661b9b6855513,12.15,Regular,0.058414678,Business Products,163.4552,LOCATION035,2009,Small Size,Level 2,Deparment Store,974.7312
a0d6b15cf287d5a6be65f880b3f40aab,10.1,Low,0.027106459,Art,75.367,LOCATION049,2004,Medium Size,Level 1,Deparment Store,535.969
f78132c0e814419a3a1a6a5b2166bb3c,NA,Low,0.058153409,Books,152.034,LOCATION019,1990,Small Size,Level 1,Groceries Store,306.268
249d8ffcf73166e78eb50092cf0d292b,7.785,Low,0.088846306,Business Products,61.451,LOCATION049,2004,Medium Size,Level 1,Deparment Store,759.012
557a8326ea8679515c70a5524ae620c9,8.5,Low,0.098438394,Beauty,51.1324,LOCATION017,2012,,Level 2,Deparment Store,259.662
43fed1abd97b012f3c71c9079bbff9d9,8.645,Low,0.143303291,Collectibles,96.341,LOCATION013,1992,Large Size,Level 3,Deparment Store,193.082
d026f7cef864b1ba9e6891e893a2b455,17.6,Regular,0.076276208,Art,110.9202,LOCATION045,2007,,Level 2,Deparment Store,1687.803
a7ec158587529d78b6b85932781f8acf,9.1,Low,0.175103435,Electronics,127.5362,LOCATION017,2012,,Level 2,Deparment Store,4655.9394
d76838ccb9293b1d788d3727d5aa8c1e,12.8,Regular,0.023511371,Art,225.9404,LOCATION013,1992,Large Size,Level 3,Deparment Store,4950.8888
08178a95dcafada5d0c12c7d08bbb2d7,7.63,Low,0.06105276,Home and Garden,95.4436,LOCATION035,2009,Small Size,Level 2,Deparment Store,1418.154
797f6cd09449e812b33090a0e754fed2,9.285,Regular,0.049559042,Apparel,246.4144,LOCATION017,2012,,Level 2,Deparment Store,1225.072
bf112e7e8eb91db94d72119f17f57c99,13.6,Regular,0.119418124,Books,231.03,LOCATION045,2007,,Level 2,Deparment Store,5359.69
acc599b232bf75e5df9b87a8a2fe80e6,8.895,Low,0.072545601,Baby Products,176.237,LOCATION045,2007,,Level 2,Deparment Store,1764.37
6ea172faca0ee30526005be5099565fe,16.35,Low,0.090486828,Accesories,195.211,LOCATION013,1992,Large Size,Level 3,Deparment Store,2553.343
0517b39a14e0aa9132ed107297732a7f,17.6,Low,0.056245075,Apparel,43.3454,LOCATION013,1992,Large Size,Level 3,Deparment Store,1006.6896
9c67f55aafa9f36464f8202c9ead2890,7.975,Low,0.014618973,Electronics,85.225,LOCATION013,1992,Large Size,Level 3,Deparment Store,1081.925
8d41b1b6a0808ede19e03f7ce50112df,15.7,Low,0.045166237,Apparel,178.666,LOCATION013,1992,Large Size,Level 3,Deparment Store,2516.724
09e5bc4ef525d0bc7e2f0d53c9e2e4b3,8.985,Regular,0.057827101,Apparel,128.831,LOCATION046,2002,Small Size,Level 1,Deparment Store,1428.141
c3bd786c3cdc9e4d92b8e1f3a949016f,20.35,Low,0.089394766,Books,260.1594,LOCATION013,1992,Large Size,Level 3,Deparment Store,2093.2752
15a17af345e35a285f1619175d2bb562,19.85,Low,0.005234153,Books,264.0884,LOCATION035,2009,Small Size,Level 2,Deparment Store,5829.7448
c966061c3036581d1d227a4552f5babd,16.85,Low,0.036390174,Antiques,91.4488,LOCATION046,2002,Small Size,Level 1,Deparment Store,2082.6224
6319e217a9fa23368abb59486557e534,NA,Low,0.03292824,Art,173.1738,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,7298.4996
dae485796f8e8283eb5097b739e690bd,16.75,Low,0.081252534,Business Products,256.4988,LOCATION013,1992,Large Size,Level 3,Deparment Store,7452.9652
d026f7cef864b1ba9e6891e893a2b455,17.6,Regular,0.076552407,Art,110.5202,LOCATION017,2012,,Level 2,Deparment Store,450.0808
ab6532b4a4bd1bed6ba273aeb27d9614,7.905,Low,0.016758569,Antiques,250.4408,LOCATION010,2003,,Level 3,Groceries Store,500.6816
383fe57dea0da00af9ec724889770420,NA,Low,0.044248175,Antiques,126.202,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3668.558
29090f0c1484d1b43a805269f8aa1af5,7.785,Regular,0.038288087,Business Products,103.1964,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,736.3748
0edf975ee985587ecda4211e98f41a01,7.825,Low,0.186032678,Accesories,253.0698,LOCATION035,2009,Small Size,Level 2,Deparment Store,6088.0752
52ce32003bf04b53fc98342a22429798,NA,Low,0.031867464,Accesories,101.0016,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2125.2336
4d1decf509cca4928432fc5272ad65d7,20.75,Low,0.021370201,Home and Garden,153.0024,LOCATION017,2012,,Level 2,Deparment Store,2277.036
7c5da3f53832e0ff7cc279e3a5c61935,NA,Low,0.193772568,Business Products,190.3846,LOCATION019,1990,Small Size,Level 1,Groceries Store,573.2538
90c36b96f7960120363ba39c781d77b9,6.26,Regular,0.009866049,Art,151.1366,LOCATION035,2009,Small Size,Level 2,Deparment Store,2267.049
eb136aa9b285424df5871ca774a871c9,18.2,Low,0.082551042,Business Products,147.3734,LOCATION010,2003,,Level 3,Groceries Store,296.9468
326f89145795843365f2e52caae652d2,20.25,Regular,0.018801549,Business Products,222.1772,LOCATION035,2009,Small Size,Level 2,Deparment Store,5559.43
bf2036ac2c53872180285cdc2787f64d,8.695,Low,0.119721451,Accesories,95.5094,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1237.7222
80318fff6921c02d9bf989a2622a6223,7.27,Low,0.071222087,Home and Garden,113.5518,LOCATION045,2007,,Level 2,Deparment Store,569.259
0a07f5ced5f8b5f95af4805e69b62051,NA,Regular,0.060371962,Baby Products,174.0712,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3866.9664
e88b2f373811937939be1694df6d59c8,12.85,low fat,0.033287541,Business Products,198.4768,LOCATION045,2007,,Level 2,Deparment Store,1379.5376
ae94e259e57a1c530068cca9cbf7d1b3,NA,Regular,0.11679292,Electronics,196.211,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,5499.508
1366278367d68abe92cb4aefb407ebe9,8.195,Low,0.031452265,Electronics,94.3462,LOCATION049,2004,Medium Size,Level 1,Deparment Store,925.462
c837005a1ac70fa3be5b7d324ab5b53a,6.095,Low,0.081196619,Gourmet Food,141.4154,LOCATION046,2002,Small Size,Level 1,Deparment Store,1418.154
5e3b228d37608435ad6f9285be5fadb9,19.35,Regular,0.049916364,Business Products,80.2644,LOCATION017,2012,,Level 2,Deparment Store,942.7728
c13e895429cd9a40f4f2f4c6f6e6b42d,6.15,Low,0.04627095,Electronics,99.3384,LOCATION046,2002,Small Size,Level 1,Deparment Store,2364.9216
f8be5afff7fa2b20c8de42f9fe488457,NA,Regular,0.104704537,Business Products,125.2678,LOCATION019,1990,Small Size,Level 1,Groceries Store,254.3356
838fbfc7460abd8feab8755d5709faf9,17.7,Low,0.012540003,Accesories,167.0474,LOCATION035,2009,Small Size,Level 2,Deparment Store,5895.659
2b7b3c534539a024859843e203522a5c,17.85,Low,0.147023834,Automotive,93.7436,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1134.5232
73a77355454f71a0e32c184f56789ce4,9.395,Low,0.159657596,Home and Garden,224.972,LOCATION045,2007,,Level 2,Deparment Store,7696.648
1cda773c673589d1815f92133455b833,15.75,Low,0.141398626,Cameras,250.5382,LOCATION017,2012,,Level 2,Deparment Store,2775.7202
6756f24881e4d5363ba0b9ddb9aed6a2,6.445,Low,0.029691762,Electronics,92.6436,LOCATION046,2002,Small Size,Level 1,Deparment Store,1039.9796
d0f48360ed603353d03df7b1acb669f5,19.1,Low,0.096715523,Business Products,235.0958,LOCATION035,2009,Small Size,Level 2,Deparment Store,3038.0454
b105b804d78e088e066759955b64d0ca,20.25,Regular,0.014790559,Books,193.6162,LOCATION035,2009,Small Size,Level 2,Deparment Store,3848.324
777504889f2f5cc6ebe06054eb668dbc,15,Regular,0.054378253,Beauty,59.1904,LOCATION046,2002,Small Size,Level 1,Deparment Store,527.3136
b19b616821aadd263004f636ea8a9fe3,6.67,Regular,0.123428594,Antiques,89.1514,LOCATION046,2002,Small Size,Level 1,Deparment Store,2390.8878
aecc9ab15d53e1a25ed75f3b8c6c9b72,NA,Regular,0.029943463,Beauty,60.222,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1677.816
53933fae1813330d0797c3bbf257b181,16.7,Regular,0.052368061,Apparel,112.7176,LOCATION013,1992,Large Size,Level 3,Deparment Store,801.6232
e40c7e4d004f4699389783b9cf7fc44c,7.07,Low,0.093861144,Antiques,115.5834,LOCATION045,2007,,Level 2,Deparment Store,1267.0174
e3539384bc23f81e6490fd6b89d9dc7a,6.48,Low,0.033968647,Antiques,148.0076,LOCATION045,2007,,Level 2,Deparment Store,886.8456
ebbbc94508873e415a517213565df34b,19,Regular,0.173154079,Business Products,228.272,LOCATION010,2003,,Level 3,Groceries Store,452.744
0a50adc5f50d6742281246b65121c63e,13.35,Low,0.139735226,Apparel,147.5392,LOCATION045,2007,,Level 2,Deparment Store,3877.6192
4d16310aa540a5520fe6469f7cd8e53f,NA,Low,0.042086652,Cameras,122.4388,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,5448.9072
a9732de6ffd3e4e0f91169e0b46e090c,15,Low,0.049357077,Home and Garden,62.6168,LOCATION017,2012,,Level 2,Deparment Store,958.752
0b23692404e0a9b4ee4f9154423d4d80,11.15,Regular,0.008326735,Books,149.9708,LOCATION017,2012,,Level 2,Deparment Store,1956.1204
8fabe5003d84135b350bf427ee0719a6,20.85,Low,0.021362955,Business Products,103.2306,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2404.2038
b37eb2199ce691ad779adba54b1769d0,9.8,Low,0.151420934,Gourmet Food,194.3478,LOCATION010,2003,,Level 3,Groceries Store,387.4956
709f7000b5c0e03fb9c2ef0637c73885,16.35,Low,0.032511818,Art,165.0842,LOCATION013,1992,Large Size,Level 3,Deparment Store,994.7052
371fe4077e9ab12b192c6a659b3e70b3,NA,Low,0.019292355,Collectibles,129.9994,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3340.9844
63e672ab35ca3a3eed3b15ea5ec26d97,20.7,Low,0.09261307,Books,76.367,LOCATION013,1992,Large Size,Level 3,Deparment Store,306.268
375f15eeedb4a2635ecabcfe5664c9cc,16.2,Low,0.035984104,Business Products,260.6278,LOCATION045,2007,,Level 2,Deparment Store,4425.5726
6a1bfda4099c2e1d4b0f23b804fb8618,NA,Regular,0.056596985,Antiques,230.9984,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,9267.936
670f380fb0e75ebab0cfcf194a0d9826,NA,Low,0.2047,Apparel,76.867,LOCATION019,1990,Small Size,Level 1,Groceries Store,229.701
4d4b8ff90ccdeda17291f6f089429103,NA,Regular,0.020618324,Baby Products,129.3994,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2055.9904
97c5bbe8548fd57df568423f842fc1ff,5.5,Low,0.04709821,Gourmet Food,101.3016,LOCATION046,2002,Small Size,Level 1,Deparment Store,3339.6528
279c3ba2b5519134203fb42b5b5ad60f,15.1,Regular,0.087584126,Business Products,221.7456,LOCATION045,2007,,Level 2,Deparment Store,6410.3224
20697dcd9900914eeb6f9476246c19d7,15.7,Regular,0.038078899,Apparel,122.9046,LOCATION017,2012,,Level 2,Deparment Store,1992.0736
c60ff14b911cd74ef4be9bf8c93ed20b,NA,Regular,0.011953902,Beauty,164.5184,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2807.0128
d47f4d004b1aede4c8de7ce56ba6a421,20.25,Low,0.026005891,Accesories,180.9976,LOCATION045,2007,,Level 2,Deparment Store,2716.464
addf9920462cd0c924ff2f6f112a8a6c,NA,Low,0.09246392,Antiques,190.9504,LOCATION019,1990,Small Size,Level 1,Groceries Store,383.5008
a21bab62ac67cdd3f30ee297ed2ec38f,15.85,Low,0.107765165,Home and Garden,59.5904,LOCATION049,2004,Medium Size,Level 1,Deparment Store,703.0848
02567b259b790421d58dbad405c28306,6.17,Low,0.010647477,Art,66.3826,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1937.478
6b1d44cb75530454275253c4a5d4c24c,19.5,Low,0.015749341,Accesories,182.2608,LOCATION049,2004,Medium Size,Level 1,Deparment Store,3307.6944
589b12b30eb364c98367047be6eaae06,14.5,Regular,0.063993068,Automotive,260.4594,LOCATION045,2007,,Level 2,Deparment Store,5494.8474
b789f1d0403a5722953f2edbb6cc27fd,11.395,Regular,0.069529262,Art,233.1616,LOCATION013,1992,Large Size,Level 3,Deparment Store,6093.4016
03d60877fe9dc5a873743450efd1219f,7.97,Low,0.034452949,Home and Garden,174.0422,LOCATION046,2002,Small Size,Level 1,Deparment Store,2586.633
4b04abee834184409050e88b7e72ae91,7.71,Regular,0.06670068,Antiques,55.2956,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1255.6988
c8721de9f9709f9da0c523ceb421d2eb,19.25,Regular,0.034699737,Beauty,141.7496,LOCATION046,2002,Small Size,Level 1,Deparment Store,4093.3384
a4a6e06a7a25e926558cba0c680c76ac,7.075,Low,0.058346939,Books,142.2128,LOCATION046,2002,Small Size,Level 1,Deparment Store,3163.8816
48d975a52c7450f65cb51577a4046840,NA,Regular,0.065203103,Art,166.0816,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,5033.448
b9fdab00b7175286064bc60072274818,11.6,Regular,0.078929571,Apparel,79.9276,LOCATION046,2002,Small Size,Level 1,Deparment Store,1137.1864
63a3f1a7cb2aa1969d798740d372e292,NA,Low,0.182514881,Business Products,98.77,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2696.49
0c9160a3f46ec005ffc65f234c101821,12.1,Low,0.016895293,Cameras,178.566,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,898.83
9e7b0adea989318e61b739904825ff51,10,Low,0.073379745,Collectibles,118.244,LOCATION046,2002,Small Size,Level 1,Deparment Store,2756.412
d1aca8cc7599c83cebf762397247603a,14.35,Low,0.08075758,Electronics,81.896,LOCATION045,2007,,Level 2,Deparment Store,878.856
385783c3a004a823f41d3676c9460884,10.395,Low,0.112271498,Antiques,58.222,LOCATION049,2004,Medium Size,Level 1,Deparment Store,659.142
439fbb289d0a9425d5bc3ea7dbb90a2a,NA,Low,0.153741385,Books,182.6292,LOCATION019,1990,Small Size,Level 1,Groceries Store,182.4292
7591d41cbc1bdde2d62238cb56d6cf4d,8.05,Regular,0.07838564,Business Products,256.4646,LOCATION035,2009,Small Size,Level 2,Deparment Store,5153.292
a0e13d99f9a05b33679a3ae7d9728580,9.195,Regular,0.078502143,Art,108.7596,LOCATION017,2012,,Level 2,Deparment Store,2588.6304
5381bcff44b37ef49c3c7836ef7163c8,20.7,Regular,0.047684831,Books,212.5876,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1286.3256
21ea5cc2aff51a058d0c819fc3bb5e2a,NA,Regular,0,Business Products,60.2194,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1733.7432
8e23555f24a5d199accf52ca7667804d,NA,Low,0.053392944,Collectibles,193.8162,LOCATION019,1990,Small Size,Level 1,Groceries Store,384.8324
086eab16f2922a1ba2cbcb3c6cefb959,16.5,Low,0.036715907,Accesories,180.0318,LOCATION045,2007,,Level 2,Deparment Store,3969.4996
7ebbadfc3676bcb0763efbc8a7156e87,9,Low,0.065236932,Antiques,176.437,LOCATION035,2009,Small Size,Level 2,Deparment Store,7763.228
5364b9d126ea59d0ca982dff7a9c4899,6.785,Regular,0.041947547,Art,41.2112,LOCATION013,1992,Large Size,Level 3,Deparment Store,809.6128
eca326abd7982981c47750e2a0a56cf2,19.5,Low,0.082888496,Beauty,178.6002,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1253.7014
8c7676e886bfe5086f0ab1e47fe4aecb,7.575,Low,0.055390121,Books,195.2768,LOCATION046,2002,Small Size,Level 1,Deparment Store,5715.2272
a1e57417bf9bb30792a799c1024083bb,18.2,Regular,0.012194556,Business Products,57.7904,LOCATION013,1992,Large Size,Level 3,Deparment Store,1464.76
264d4e0e264942b0799d1f62b4292b95,16.75,Low,0.060495243,Books,169.8106,LOCATION013,1992,Large Size,Level 3,Deparment Store,3251.1014
2160f6904f2b3b059999a3b6cab74098,7.47,Regular,0,Apparel,214.3218,LOCATION035,2009,Small Size,Level 2,Deparment Store,4274.436
127affdedebe2f6f6936f75df031eda4,NA,Regular,0.014753811,Business Products,231.7958,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,5375.0034
08a01e0d9b8bbdca89aca792ac14b336,NA,Low,0.160707489,Business Products,38.019,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1318.284
a865d248dd0f4472f277ed37bd95ab39,13.85,Regular,0.085622362,Art,119.4124,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2251.7356
3eeb6b03c833184b8b6c10e04a67334c,6.635,Regular,0.046350909,Apparel,37.4506,LOCATION017,2012,,Level 2,Deparment Store,1176.4686
59f7069c1c1aabe6f135bf59c84e1ba9,6.11,Regular,0.102920886,Business Products,130.4968,LOCATION046,2002,Small Size,Level 1,Deparment Store,3523.4136
a319094b506fecb1563f968fb3f6b160,15.25,Low,0.026604781,Antiques,86.2198,LOCATION035,2009,Small Size,Level 2,Deparment Store,610.5386
06c1f3829dd374028ca294c2691c0ffe,15.2,Low,0.031860325,Antiques,235.1248,LOCATION010,2003,,Level 3,Groceries Store,474.0496
c323a116fbb0f9907bf1a664fc8e794c,NA,Regular,0,Antiques,52.6666,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,717.7324
4d1decf509cca4928432fc5272ad65d7,20.75,LF,0.021250002,Home and Garden,150.5024,LOCATION046,2002,Small Size,Level 1,Deparment Store,2580.6408
51467955f724d0c13f1132c08e5ddeaa,10.195,Low,0.159936948,Apparel,143.2154,LOCATION046,2002,Small Size,Level 1,Deparment Store,2552.6772
7e7169894780674074bb0d952be9bdef,7.605,Low,0.129503146,Business Products,164.021,LOCATION045,2007,,Level 2,Deparment Store,3914.904
f866e61d1ee9d6279cd0d9c7c29f15f7,18,Regular,0.142688846,Business Products,88.5514,LOCATION046,2002,Small Size,Level 1,Deparment Store,796.9626
9a7287bc42c90a33980d36cf650a494f,NA,Low,0.179484411,Books,228.9352,LOCATION019,1990,Small Size,Level 1,Groceries Store,916.1408
8090f898c259ff9391cd3676acf540e3,18.35,Low,0.089163056,Accesories,191.3504,LOCATION045,2007,,Level 2,Deparment Store,3259.7568
2cb0411d5b1d948493cdeb04f3b9ddc9,6.59,Low,0.105761491,Business Products,84.8908,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1677.816
c831d91e8a9782147c43366053a3a777,21.2,Regular,0.00704098,Jewelry,173.5738,LOCATION046,2002,Small Size,Level 1,Deparment Store,2954.1546
39dc2869a48f1e952574abaf6bf479f3,10.5,Regular,0.011026594,Antiques,166.4842,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2652.5472
a3c56ef8dcee9bd967798ff5ab9d32d8,NA,Low,0.026916794,Gourmet Food,50.9666,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,717.7324
6d5f261a9388bf1b2947ed4ce8a89437,10.6,Low,0.035264298,Collectibles,86.1224,LOCATION045,2007,,Level 2,Deparment Store,426.112
53740a4c763266a9e5a97a8fd860f42d,13.65,Low,0.015908424,Automotive,231.1668,LOCATION035,2009,Small Size,Level 2,Deparment Store,6911.004
a23c2a15512cc971664abb46045a6d8e,NA,Regular,0.035334201,Antiques,115.3518,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2277.036
7271220ab807f5b93df249a2b7459840,NA,Low,0.065652494,Electronics,48.9034,LOCATION019,1990,Small Size,Level 1,Groceries Store,48.6034
3f0735d6146bc5cd529cae17eb925f01,6.865,Low,0.056919038,Antiques,212.8218,LOCATION049,2004,Medium Size,Level 1,Deparment Store,5770.4886
1a01a9fec21c80862376a1ae5cc8e0a8,16.7,Low,0.022047313,Books,110.2886,LOCATION013,1992,Large Size,Level 3,Deparment Store,1890.2062
abc3e4840b75d75f877ae7c1a4a3a7ff,NA,Low,0.090427268,Cameras,126.2336,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3195.84
d67e8535d488bc99aaaffdb963a8331d,15.15,Low,0.027779254,Electronics,150.1708,LOCATION046,2002,Small Size,Level 1,Deparment Store,1504.708
66da70ec68a2a259ff0fdaea4196b55e,17.6,Low,0.008033611,Books,174.2422,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,4311.055
6319e217a9fa23368abb59486557e534,19.35,Low,0.033088472,Art,175.4738,LOCATION046,2002,Small Size,Level 1,Deparment Store,521.3214
8eaea1b35b0c067d85da099b3da342b4,15.7,Low,0.160663021,Accesories,59.4562,LOCATION046,2002,Small Size,Level 1,Deparment Store,829.5868
b1c0db49a385ce7265b0541f6dd109e9,18.1,LF,0.178975721,Books,155.5288,LOCATION017,2012,,Level 2,Deparment Store,1571.288
b35afbfee03083bb8118fe74d32f0271,10.195,Regular,0.017627888,Jewelry,239.6538,LOCATION035,2009,Small Size,Level 2,Deparment Store,2403.538
89621c4e06803579d3e835ad960e37dd,6.655,Low,0.016993225,Business Products,211.0586,LOCATION045,2007,,Level 2,Deparment Store,844.2344
fb4f5984ec2b511a5508c97481c72d3a,19,Low,0.027139013,Accesories,127.3336,LOCATION017,2012,,Level 2,Deparment Store,2940.1728
ec5f9b0fef644aa030a85e8dcfc55ec5,7.075,Low,0.03777249,Apparel,98.0068,LOCATION010,2003,,Level 3,Groceries Store,291.6204
