"CustomerAge","JobTitle","CivilStatus","EducationLevel","Default","MortgageLoan","PersonalLoan","ContactMode","Month","WeekDay","ContactDuration","Campaign","DaysPassed","NumberContacts","PreviousOutcome","EmploymentVarRate","ConsumerPriceIndex","ConsumerConfidenceIndex","Euribor3M","NumEmployees","Subscribed","CustomerID"
27,"admin.","single","unknown","no","no","no","cellular","mar","tue",128,1,3,1,"success",-1.8,93.369,-34.8,0.637,5008.7,"yes","3ff12c1fbc0a9de0bfd8fe289b511a37"
52,"blue-collar","married","basic.9y","no","no","no","cellular","aug","fri",809,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"yes","48139aad2994737e7e801156a24281ed"
34,"management","married","university.degree","no","yes","yes","telephone","jun","wed",192,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no","f50e683f6447aa4f0cbaaf6862f27934"
51,"technician","married","unknown","no","yes","no","telephone","jun","fri",17,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no","9e13926505f026ba03c475b3a83f7a04"
45,"management","married","basic.4y","unknown","yes","no","telephone","may","fri",100,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","3bb12916e7f6fda4645dd4ecaedb76b9"
56,"retired","married","high.school","no","no","no","cellular","may","mon",317,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no","91f93ee64d741dc511f5a948bd5004da"
44,"admin.","married","high.school","no","yes","no","cellular","aug","fri",111,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","0e07be887155e57ccbb0007d0b0704af"
50,"blue-collar","married","basic.6y","no","yes","no","cellular","may","mon",293,3,3,1,"success",-1.8,92.893,-46.2,1.354,5099.1,"yes","fa342c2b19432380e6129ce1f02fc20e"
54,"self-employed","married","high.school","no","no","no","cellular","aug","tue",119,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","a6e8462a7cace5673e544d1e8d238b52"
51,"blue-collar","married","basic.6y","no","no","no","cellular","aug","fri",393,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","525d73b4c5528794642ceb4dd9f987c2"
42,"housemaid","married","basic.4y","unknown","yes","no","telephone","jun","fri",38,8,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no","9e4c3a7fe2fc689e09900a6b12e93871"
41,"technician","married","professional.course","unknown","yes","no","telephone","jun","mon",442,11,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no","b02fdcaea94b7305cfa22947bb92d12d"
47,"services","single","basic.9y","no","no","no","cellular","nov","tue",187,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no","29645d6730959f4e6f6b9225f470cfaa"
35,"blue-collar","married","basic.6y","no","yes","no","cellular","apr","fri",113,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no","9c50033023e1084c3092ce147d309515"
58,"blue-collar","married","basic.9y","no","no","no","cellular","nov","tue",64,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no","99496b18802c49d6571120c16308addc"
50,"blue-collar","divorced","high.school","no","yes","yes","cellular","jul","mon",629,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes","28a5de81697b187d8b510c3d92f0e1f9"
41,"technician","married","professional.course","no","no","no","telephone","may","tue",92,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","3a8dae6905fd3d815ca0c3b8a20c107f"
38,"technician","married","university.degree","no","yes","no","cellular","may","wed",147,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no","107688384e8194d1d38dd180d19a32a5"
32,"student","single","university.degree","no","no","no","cellular","nov","thu",151,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no","2567f3d5adc004a73dc268884026f3bd"
21,"student","single","high.school","no","no","no","cellular","aug","tue",259,1,999,1,"failure",-2.9,92.201,-31.4,0.884,5076.2,"no","37568c33a0efbf83a0d335e55f65bdcb"
46,"admin.","divorced","basic.9y","unknown","no","no","telephone","may","wed",423,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","ad24debb22f685618d7780dc7654dfb4"
42,"self-employed","married","university.degree","no","yes","no","cellular","nov","fri",888,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no","07f1edf33969b75cd9666acff08a05b4"
55,"services","married","basic.9y","no","no","no","cellular","aug","wed",76,13,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","14b9e2666b91f63fbf003626cac98ad5"
29,"admin.","single","high.school","no","yes","no","telephone","nov","mon",207,1,6,1,"success",-1.1,94.767,-50.8,1.05,4963.6,"no","f7e2bbe9fc30f93c2c89dded418c3a63"
30,"blue-collar","single","basic.6y","unknown","yes","no","telephone","jun","wed",100,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no","594ad42495e8ec24386e5c4837465937"
53,"management","married","basic.4y","no","yes","no","cellular","nov","wed",63,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","cc16d032d9eb84fd8af42efb91f830f0"
35,"management","married","university.degree","no","yes","no","cellular","nov","wed",265,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","e49801de51582d9cc249019a91db05f0"
46,"services","married","professional.course","no","yes","no","telephone","may","tue",273,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","a4981f6fbdfdf51e070de7e1d00e7ae7"
42,"services","married","high.school","unknown","yes","no","cellular","jul","mon",136,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no","9487172f214b56a933ed69dff6a5e934"
28,"admin.","married","university.degree","no","no","no","cellular","may","tue",72,3,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no","7611c0a6a5aaf3fcab154c25936ab1ff"
43,"management","married","university.degree","unknown","yes","yes","cellular","apr","fri",307,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no","6447f7e72884015d5827c05f57f69390"
30,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",39,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no","69291c7a64149c882605dffd1b74141a"
55,"blue-collar","married","basic.9y","unknown","no","no","cellular","nov","tue",63,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no","7a508917c5a0cf5111df42bb714e32a8"
51,"retired","married","basic.9y","unknown","no","no","cellular","jul","fri",64,1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"no","10fe46640da0fc3a66d68ae9fe105e76"
22,"student","single","high.school","no","no","yes","cellular","jul","fri",154,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no","7a31066af3fe8b50a15b3c997bcd0301"
43,"admin.","married","professional.course","unknown","no","no","cellular","jul","thu",127,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no","e0d80e316b5df524c1ec1dcc3460d516"
39,"management","married","basic.6y","unknown","no","no","telephone","jun","mon",156,5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no","bd4a2110c0afd66b408c977b38e8284b"
52,"blue-collar","divorced","unknown","no","no","no","cellular","jul","tue",111,8,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","ae4daee88031f2f50e60bfac8f026713"
38,"technician","single","professional.course","no","yes","no","cellular","may","mon",202,3,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"no","da69891d211e269bdafe05bd3e96218e"
59,"retired","married","basic.4y","no","no","no","telephone","apr","tue",353,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,"no","1bf00d7e92cea093dfc198ec0813664d"
31,"blue-collar","married","basic.4y","no","yes","no","telephone","may","wed",159,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","76756e03734ccb780231ebf1d1c3a32a"
76,"retired","single","basic.4y","no","no","no","cellular","nov","mon",347,4,6,1,"success",-3.4,92.649,-30.1,0.715,5017.5,"yes","063dcf481c00b2d8d636d5c48449c5a8"
44,"unknown","single","basic.9y","unknown","yes","no","telephone","jun","mon",76,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no","9aa24bb6625f154b257700e7263fed9c"
30,"blue-collar","married","unknown","no","no","no","telephone","may","fri",85,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no","27e718756fd3dc8899f69612e8de860d"
32,"services","married","high.school","unknown","no","no","telephone","jun","fri",174,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no","057e9c455cdc459ff1f6f0174cb3f2b6"
41,"unemployed","married","unknown","no","no","no","telephone","jun","fri",280,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no","ea07cf8b74030ff04b56ac69dd094adc"
59,"retired","married","basic.4y","no","yes","no","cellular","aug","fri",94,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","2a0f9e106be424026fb6927d7f3904e7"
28,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","mon",225,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no","3c66df630b0bdc50a8afa252a85f9fa3"
53,"services","married","high.school","unknown","yes","no","cellular","aug","thu",76,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","dd8cdaf6f2bd302364fd1d50abc0ede6"
41,"services","married","high.school","no","no","no","cellular","mar","wed",377,6,999,0,"nonexistent",-1.8,92.843,-50,1.778,5099.1,"yes","c653fc074ad3928b0ec8d45b45e751f2"
35,"technician","married","professional.course","no","no","no","cellular","jul","thu",126,4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no","71b525ec536e806741209a29f91c4b4a"
31,"services","married","high.school","unknown","no","no","cellular","jul","mon",160,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no","db229ce89ad239fbd76aa7464f145808"
53,"management","married","university.degree","no","no","no","cellular","aug","mon",313,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","0b6795438923b02d50a417982adb20b5"
45,"blue-collar","divorced","basic.6y","unknown","yes","no","cellular","may","thu",219,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no","4dc3af7af22c1ce95147d6321cb52233"
34,"housemaid","single","university.degree","no","no","no","telephone","jun","thu",267,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","fbf22a00c00e63f28e1013f5734fb0e1"
42,"admin.","married","basic.9y","no","no","no","telephone","apr","mon",406,3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no","ffb86a1afeb8dd9347715f7fdc28776b"
36,"self-employed","married","basic.9y","no","yes","yes","cellular","nov","thu",151,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no","686a96d9c098b01ade5e05789e888529"
44,"admin.","married","high.school","no","no","no","telephone","may","wed",228,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","acbe123c5ee8d5d2d45c5655f2d526f0"
50,"admin.","divorced","university.degree","no","yes","no","cellular","aug","tue",73,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","910e9d261d6b8291d982d43fbf9ee2fb"
36,"admin.","married","university.degree","no","yes","no","cellular","sep","fri",355,1,999,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5,"no","05a58a4c10324b8b0ef8f6a3c0db4e57"
27,"technician","married","professional.course","no","no","no","cellular","jul","thu",102,9,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","e6542147b2df5a16c34401e532a6f592"
40,"management","married","unknown","no","no","no","telephone","may","fri",97,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","e4e23fd80f7a05ebd5bb661493bb7868"
25,"technician","single","university.degree","no","yes","yes","telephone","jun","mon",35,6,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no","50c77e5b4d3e0688796ad480bf73798a"
29,"management","married","university.degree","no","yes","yes","cellular","aug","tue",116,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no","ec0b36b9fc44c7d6341f4406c8221173"
44,"admin.","married","high.school","no","no","no","telephone","may","wed",83,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","05538fbedebd393a8a49cdda33f6848d"
57,"blue-collar","married","unknown","unknown","yes","no","telephone","may","tue",473,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","a20e4828db8ec7c7d500f88e5bf02c24"
37,"self-employed","married","university.degree","no","yes","yes","cellular","aug","wed",585,2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no","efe156909fa56647bcd5fe8d51bb1a03"
57,"technician","married","basic.9y","no","no","no","cellular","jul","tue",94,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","aabc8047ade01ea55c4ebe00e29fd12f"
32,"technician","married","professional.course","no","yes","no","cellular","jul","thu",255,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes","cf16424a9222ea2fad2a27922b08b0e7"
54,"admin.","married","professional.course","no","no","no","cellular","nov","tue",1868,2,10,1,"success",-1.1,94.767,-50.8,1.035,4963.6,"yes","b84519040eec75b640a1cce9c7f2be51"
29,"admin.","single","university.degree","unknown","yes","no","cellular","aug","tue",158,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","13dccabd86d3e38923156783de2d9c54"
60,"services","married","high.school","unknown","no","no","cellular","aug","tue",73,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no","c91126a51c179761ae2a308c2c59c69d"
30,"unemployed","married","high.school","no","yes","no","cellular","jul","tue",383,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","635d85ebc32e43cadb00fe448947d969"
42,"blue-collar","married","basic.4y","no","no","no","telephone","may","wed",51,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","59b4484ea2cd5c87f56de1c6ddd7e19f"
48,"housemaid","married","high.school","no","no","no","telephone","jun","tue",87,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no","49e9e50c71b663b7e4e4b9d870920ad7"
35,"admin.","single","university.degree","no","no","no","cellular","aug","mon",167,2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no","07f9d312018c1799bc2e2b5b4fdc4c1b"
46,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","may","mon",440,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","19f81dd74586c47c87de4353cd0aa65b"
57,"retired","unknown","basic.4y","no","no","no","telephone","may","tue",673,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","854e554641c848f98cdb26ac172664ec"
30,"services","married","high.school","no","no","no","telephone","jun","mon",151,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no","481830b105a6fab77babf902aae9fd47"
28,"technician","single","high.school","no","yes","yes","cellular","apr","thu",48,4,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no","c0048c4f8677b795155d8aa41e26a54d"
34,"services","married","high.school","unknown","yes","no","telephone","may","tue",309,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","e6a1226432f3797968d2aaf89a17b020"
42,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","thu",236,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no","727b6cd45f0340de38d1cfe8403adb3e"
30,"admin.","single","university.degree","no","yes","no","cellular","nov","tue",288,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no","5f2d4d41f4b8607ebb5d15a1e07b548e"
27,"student","single","basic.9y","no","yes","no","cellular","aug","wed",111,1,999,0,"nonexistent",-1.7,94.027,-38.3,0.9,4991.6,"no","70f66f5f9264fac2c5d282b1d9d635b7"
23,"entrepreneur","married","university.degree","no","yes","no","cellular","aug","thu",87,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","57cd4574292fec5b2b517c39404a7800"
43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","tue",193,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","66a9597c15536c9b0bfe3b38e96c6852"
59,"management","married","basic.4y","unknown","yes","yes","telephone","may","tue",318,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","b1920c342b31468539f89f0e15bf37b9"
31,"self-employed","single","university.degree","no","no","no","cellular","aug","mon",209,1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no","0f97af44f50d4540cb8f576238e66e82"
52,"technician","married","high.school","no","yes","no","telephone","may","mon",503,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","00605dd6733a731d1518fddd7faf1b38"
26,"housemaid","single","high.school","unknown","yes","yes","telephone","jul","thu",127,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","57ff495c24716a6abfc32064b0a33000"
24,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","fri",101,6,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","1f8f3efd14b2de706bfced1e8e67d925"
35,"blue-collar","single","basic.6y","no","no","no","cellular","nov","thu",370,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no","fdf6fa3c76dbe4f1284ce4f08e00924c"
28,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","thu",262,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","a75f64793c41564ec88b2b89d8cf4fb7"
37,"blue-collar","single","basic.9y","no","no","no","telephone","may","wed",211,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","afa6d5ecce7db8b968f7a98a751106ea"
46,"admin.","married","professional.course","no","no","no","cellular","apr","fri",609,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no","96b2f4d1ec10fc0826cb8561e564f8f9"
40,"management","married","university.degree","no","yes","no","cellular","aug","thu",77,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","f197c44837a3b48578fea7c0efd25854"
40,"management","married","university.degree","no","yes","no","cellular","may","tue",459,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no","cabb9afbf2ccdfb4d106de8667337767"
29,"admin.","single","university.degree","no","yes","yes","telephone","may","wed",266,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","3f9fda6109430f1ed7eee0614d86a45b"
28,"blue-collar","single","basic.9y","no","yes","no","cellular","may","thu",225,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no","154cf5021c0a323c2ba04396b803ea76"
48,"technician","single","unknown","unknown","no","no","telephone","may","thu",257,7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no","a95ceee8390cb47bb05410a8d23c76cf"
28,"unemployed","single","university.degree","no","yes","no","cellular","may","mon",434,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no","ca21e364698e573f63da3ecac022c6e3"
56,"entrepreneur","married","university.degree","no","yes","yes","telephone","jun","thu",82,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","c82211ce65ced2afc8b1a0d4d1c9377b"
24,"admin.","single","high.school","unknown","yes","no","telephone","jul","thu",15,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no","34a996e8b00e08c9cee9def7a3146ed2"
40,"blue-collar","married","unknown","no","yes","yes","telephone","may","mon",155,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","cab0b211d9a41da7393711aaee46fda3"
25,"admin.","single","university.degree","no","no","no","telephone","jun","wed",188,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no","a252b14e398263eb85f66a069013d06d"
36,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","wed",951,3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"yes","729deabfee4d8a8f930ac0087d48c67c"
32,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",206,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","51b209d92ce29b95c089a09c7b84b057"
30,"technician","married","university.degree","unknown","yes","no","telephone","may","wed",72,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","90b24e0215f777e1a4cb022627dda505"
54,"retired","divorced","basic.4y","unknown","yes","no","cellular","jul","tue",141,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","b5f36cf201a359d5e53674a0b49bbfcb"
29,"admin.","single","university.degree","no","yes","no","cellular","mar","mon",215,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.639,5008.7,"yes","02861ce20aec55566c9e68a6d8aaa9a2"
28,"blue-collar","single","high.school","no","yes","no","telephone","jun","mon",102,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no","2bd75c10ac65f3d8ac8f55ed5ab8eeca"
