id,year,Deflator,Dllr,chngdllr,pctChng,amount,TrueCode,majorfunction,subfunction,FunctionName,IsItMajorFunction,IsItSubFunction,IsItSubSubFunction,programmatic,discretionary,mandatory,Congress
1388,1959,0.1717,21997.7,8130.14,58.6273,3777,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,86
1389,1959,0.1717,8060.57,-4275.33,-34.6576,1384,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,86
1390,1959,0.1717,0,0,0,0,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,86
1391,1959,0.1717,331.974,-436.801,-56.8177,57,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,86
1392,1959,0.1717,15859.1,1890.99,13.5379,2723,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,86
1393,1959,0.1717,436.808,40.5931,10.2452,75,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,86
1497,1960,0.1741,249925,-6131.75,-2.39468,43512,050 Defs,50,,National Defense,1,0,0,0,0,0,86
1498,1960,0.1741,0,0,0,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,86
1499,1960,0.1741,233360,-6401.07,-2.66977,40628,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,86
1500,1960,0.1741,66605.4,-127.274,-0.190722,11596,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,86
1501,1960,0.1741,59259,-71.1806,-0.119974,10317,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,86
1502,1960,0.1741,75272.8,-8035.26,-9.64523,13105,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,86
1503,1960,0.1741,24216,2218.3,10.0842,4216,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,86
1504,1960,0.1741,7834.58,-225.993,-2.80369,1364,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,86
1505,1960,0.1741,0,0,0,0,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,86
1506,1960,0.1741,172.315,-159.66,-48.0941,30,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,86
1507,1960,0.1741,16094.2,235.142,1.48269,2802,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,86
1508,1960,0.1741,470.994,34.1853,7.82616,82,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,86
1612,1961,0.1765,250470,544.925,0.218035,44208,050 Defs,50,,National Defense,1,0,0,0,0,0,87
1613,1961,0.1765,0,0,0,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,87
1614,1961,0.1765,234108,747.511,0.320325,41320,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,87
1615,1961,0.1765,66730.9,125.479,0.188392,11778,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,87
1616,1961,0.1765,60634.6,1375.51,2.32118,10702,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,87
1617,1961,0.1765,66379.6,-8893.23,-11.8147,11716,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,87
1618,1961,0.1765,34181.3,9965.33,41.1518,6033,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,87
1619,1961,0.1765,6011.33,-1823.25,-23.2718,1061,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,87
1620,1961,0.1765,0,0,0,0,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,87
1621,1961,0.1765,169.972,-2.34309,-1.35977,30,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,87
1622,1961,0.1765,15756.4,-337.825,-2.09905,2781,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,87
1623,1961,0.1765,606.232,135.239,28.7135,107,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,87
1727,1962,0.1783,290022,39552.2,15.7912,51711,050 Defs,50,,National Defense,1,0,0,0,0,0,87
1728,1962,0.1783,4901.85,4901.85,0,874,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,87
1729,1962,0.1783,270168,36060.6,15.4034,48171,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,87
1730,1962,0.1783,71284.4,4553.47,6.82363,12710,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,87
1731,1962,0.1783,65950.6,5316.08,8.7674,11759,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,87
1732,1962,0.1783,88311.8,21932.2,33.0406,15746,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,87
1733,1962,0.1783,35905.8,1724.47,5.04507,6402,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,87
1734,1962,0.1783,5451.49,-559.845,-9.31316,972,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,87
1735,1962,0.1783,0,0,0,0,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,87
1736,1962,0.1783,3264.16,3094.19,1820.41,582,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,87
1737,1962,0.1783,14284.9,-1471.46,-9.33881,2547,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,87
1738,1962,0.1783,667.414,61.1822,10.0922,119,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,87
1842,1963,0.1805,298565,8542.66,2.94552,53891,050 Defs,50,,National Defense,1,0,0,0,0,0,88
1843,1963,0.1805,0,-4901.85,-100,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,88
1844,1963,0.1805,280820,10651.7,3.94262,50688,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,88
1845,1963,0.1805,70576.2,-708.175,-0.99345,12739,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,88
1846,1963,0.1805,63689.8,-2260.89,-3.42816,11496,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,88
1847,1963,0.1805,92227.1,3915.31,4.43351,16647,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,88
1848,1963,0.1805,38742.4,2836.61,7.90014,6993,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,88
1849,1963,0.1805,6670.36,1218.87,22.3585,1204,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,88
1850,1963,0.1805,3268.7,3268.7,0,590,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,88
1851,1963,0.1805,5645.43,2381.27,72.952,1019,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,88
1852,1963,0.1805,17368.4,3083.51,21.5858,3135,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,88
1853,1963,0.1805,376.731,-290.683,-43.5536,68,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,88
1957,1964,0.1827,288829,-9736.42,-3.26107,52769,050 Defs,50,,National Defense,1,0,0,0,0,0,88
1958,1964,0.1827,0,0,0,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,88
1959,1964,0.1827,273273,-7546.82,-2.68742,49927,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,88
1960,1964,0.1827,76015.3,5439.15,7.70678,13888,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,88
1961,1964,0.1827,64066.8,377.025,0.591971,11705,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,88
1962,1964,0.1827,85632.2,-6594.96,-7.15078,15645,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,88
1963,1964,0.1827,38226.6,-515.781,-1.33131,6984,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,88
1964,1964,0.1827,5194.31,-1476.05,-22.1285,949,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,88
1965,1964,0.1827,3524.9,256.206,7.83816,644,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,88
1966,1964,0.1827,613.027,-5032.4,-89.1411,112,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,88
1967,1964,0.1827,15019.2,-2349.26,-13.5261,2744,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,88
1968,1964,0.1827,536.398,159.667,42.3822,98,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,88
2072,1965,0.1859,280124,-8704.96,-3.01388,52075,050 Defs,50,,National Defense,1,0,0,0,0,0,89
2073,1965,0.1859,0,0,0,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,89
2074,1965,0.1859,265568,-7705.62,-2.81975,49369,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,89
2075,1965,0.1859,78870.4,2855.03,3.75586,14662,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,89
2076,1965,0.1859,67794.5,3727.74,5.81852,12603,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,89
2077,1965,0.1859,74427.1,-11205.1,-13.0851,13836,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,89
2078,1965,0.1859,34873.6,-3353.01,-8.77141,6483,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,89
2079,1965,0.1859,5642.82,448.511,8.63466,1049,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,89
2080,1965,0.1859,3394.3,-130.606,-3.70524,631,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,89
2081,1965,0.1859,564.82,-48.207,-7.86376,105,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,89
2082,1965,0.1859,14125.9,-893.283,-5.94761,2626,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,89
2083,1965,0.1859,430.339,-106.06,-19.7726,80,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,89
2187,1966,0.1899,349437,69312.8,24.7436,66358,050 Defs,50,,National Defense,1,0,0,0,0,0,89
2188,1966,0.1899,0,0,0,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,89
2189,1966,0.1899,336535,70967.5,26.7229,63908,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,89
2190,1966,0.1899,89905.2,11034.9,13.9912,17073,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,89
2191,1966,0.1899,80774.1,12979.6,19.1455,15339,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,89
2192,1966,0.1899,105387,30959.9,41.5976,20013,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,89
2193,1966,0.1899,35524,650.372,1.86494,6746,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,89
2194,1966,0.1899,13512.4,7869.56,139.461,2566,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,89
2195,1966,0.1899,3475.51,81.2154,2.3927,660,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,89
2196,1966,0.1899,7956.82,7392,1308.74,1511,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,89
2197,1966,0.1899,12464.5,-1661.42,-11.7615,2367,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,89
2198,1966,0.1899,437.072,6.73325,1.56464,83,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,89
2302,1967,0.1957,381140,31703,9.07259,74589,050 Defs,50,,National Defense,1,0,0,0,0,0,90
2303,1967,0.1957,-705.161,-705.161,0,-138,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,90
2304,1967,0.1957,370026,33490.5,9.95156,72414,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,90
2305,1967,0.1957,103301,13395.8,14.8999,20216,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,90
2306,1967,0.1957,99305.1,18531,22.9418,19434,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,90
2307,1967,0.1957,116868,11480.6,10.8938,22871,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,90
2308,1967,0.1957,36647.9,1123.97,3.16397,7172,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,90
2309,1967,0.1957,5610.63,-7901.75,-58.4778,1098,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,90
2310,1967,0.1957,2452.73,-1022.78,-29.4282,480,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,90
2311,1967,0.1957,5840.57,-2116.25,-26.5967,1143,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,90
2312,1967,0.1957,11236.6,-1227.87,-9.85094,2199,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,90
2313,1967,0.1957,582.524,145.452,33.2787,114,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,90
2417,1968,0.2024,389911,8771.57,2.3014,78918,050 Defs,50,,National Defense,1,0,0,0,0,0,90
2418,1968,0.2024,-573.123,132.038,18.7245,-116,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,90
2419,1968,0.2024,377614,7588.09,2.05069,76429,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,90
2420,1968,0.2024,109279,5977.69,5.78667,22118,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,90
2421,1968,0.2024,103508,4202.85,4.23226,20950,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,90
2422,1968,0.2024,115652,-1215.48,-1.04005,23408,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,90
2423,1968,0.2024,35993.1,-654.847,-1.78686,7285,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,90
2424,1968,0.2024,7623.52,2012.89,35.8764,1543,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,90
2425,1968,0.2024,2470.36,17.622,0.718465,500,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,90
2426,1968,0.2024,3087.94,-2752.63,-47.1295,625,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,90
2427,1968,0.2024,12391.3,1154.72,10.2764,2508,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,90
2428,1968,0.2024,479.249,-103.275,-17.7289,97,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,90
2532,1969,0.2117,375711,-14200.2,-3.64191,79538,050 Defs,50,,National Defense,1,0,0,0,0,0,91
2533,1969,0.2117,-651.866,-78.7433,-13.7393,-138,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,91
2534,1969,0.2117,363585,-14028.4,-3.71501,76971,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,91
2535,1969,0.2117,112787,3508.31,3.21042,23877,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,91
2536,1969,0.2117,105569,2061.3,1.99144,22349,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,91
2537,1969,0.2117,97033.5,-18618.6,-16.0988,20542,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,91
2538,1969,0.2117,36036.8,43.7616,0.121583,7629,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,91
2539,1969,0.2117,5517.24,-2106.28,-27.6287,1168,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,91
2540,1969,0.2117,2975.91,505.554,20.4648,630,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,91
2541,1969,0.2117,3665.56,577.62,18.7057,776,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,91
2542,1969,0.2117,12357.1,-34.1952,-0.275961,2616,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,91
2543,1969,0.2117,420.406,-58.8428,-12.2781,89,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,91
2647,1970,0.2231,342264,-33447.4,-8.90243,76359,050 Defs,50,,National Defense,1,0,0,0,0,0,91
2648,1970,0.2231,-528.911,122.955,18.862,-118,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,91
2649,1970,0.2231,332376,-31209.6,-8.58385,74153,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,91
2650,1970,0.2231,115881,3093.81,2.74306,25853,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,91
2651,1970,0.2231,96499.3,-9069.87,-8.59141,21529,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,91
2652,1970,0.2231,80085.2,-16948.4,-17.4665,17867,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,91
2653,1970,0.2231,33195.9,-2840.97,-7.88352,7406,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,91
2654,1970,0.2231,4303,-1214.24,-22.0081,960,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,91
2655,1970,0.2231,2734.2,-241.709,-8.12219,610,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,91
2656,1970,0.2231,-322.725,-3988.29,-108.804,-72,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,91
2657,1970,0.2231,9950.69,-2406.41,-19.4739,2220,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,91
2658,1970,0.2231,466.159,45.7524,10.8829,104,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,91
2762,1971,0.2344,313840,-28424,-8.3047,73564,050 Defs,50,,National Defense,1,0,0,0,0,0,92
2763,1971,0.2344,-379.693,149.218,28.2123,-89,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,92
2764,1971,0.2344,303891,-28484.8,-8.57005,71232,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,92
2765,1971,0.2344,111067,-4814.22,-4.15445,26034,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,92
2766,1971,0.2344,87175.8,-9323.56,-9.66179,20434,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,92
2767,1971,0.2344,66988.1,-13097.1,-16.354,15702,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,92
2768,1971,0.2344,30145.1,-3050.83,-9.19038,7066,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,92
2769,1971,0.2344,5639.93,1336.93,31.0697,1322,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,92
2770,1971,0.2344,2559.73,-174.473,-6.38114,600,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,92
2771,1971,0.2344,315.7,638.425,197.823,74,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,92
2772,1971,0.2344,9846.42,-104.278,-1.04795,2308,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,92
2773,1971,0.2344,482.082,15.9232,3.41583,113,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,92
2877,1972,0.2456,315090,1249.99,0.398289,77386,050 Defs,50,,National Defense,1,0,0,0,0,0,92
2878,1972,0.2456,-439.739,-60.0466,-15.8145,-108,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,92
2879,1972,0.2456,305717,1825.83,0.600817,75084,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,92
2880,1972,0.2456,109385,-1681.37,-1.51383,26865,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,92
2881,1972,0.2456,84658,-2517.79,-2.88818,20792,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,92
2882,1972,0.2456,72381.9,5393.87,8.05198,17777,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,92
2883,1972,0.2456,30614.8,469.77,1.55836,7519,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,92
2884,1972,0.2456,5240.23,-399.704,-7.08704,1287,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,92
2885,1972,0.2456,2809.45,249.719,9.75568,690,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,92
2886,1972,0.2456,627.036,311.336,98.6177,154,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,92
2887,1972,0.2456,9336.32,-510.097,-5.18053,2293,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,92
2888,1972,0.2456,476.384,-5.69755,-1.18186,117,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,92
2992,1973,0.2562,312494,-2595.43,-0.823711,80061,050 Defs,50,,National Defense,1,0,0,0,0,0,93
2993,1973,0.2562,-1471.51,-1031.77,-234.632,-377,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,93
2994,1973,0.2562,303037,-2679.92,-0.876602,77638,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,93
2995,1973,0.2562,109949,564.079,0.515682,28169,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,93
2996,1973,0.2562,84820.5,162.472,0.191916,21731,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,93
2997,1973,0.2562,68200.6,-4181.3,-5.77672,17473,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,93
2998,1973,0.2562,31069.5,454.656,1.48509,7960,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,93
2999,1973,0.2562,5292.74,52.512,1.00209,1356,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,93
3000,1973,0.2562,2849.34,39.8902,1.41986,730,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,93
3001,1973,0.2562,854.801,227.765,36.3241,219,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,93
3002,1973,0.2562,10433.3,1096.94,11.7492,2673,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,93
3003,1973,0.2562,495.706,19.3221,4.05599,127,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,93
3107,1974,0.2744,296891,-15602.7,-4.99296,81467,050 Defs,50,,National Defense,1,0,0,0,0,0,93
3108,1974,0.2744,-47.3761,1424.13,96.7802,-13,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,93
3109,1974,0.2744,295452,-7584.79,-2.50293,81072,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,93
3110,1974,0.2744,106844,-3105.24,-2.82425,29318,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,93
3111,1974,0.2744,87299.6,2479.11,2.92277,23955,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,93
