transaction_date_iso,Volume,SystemOutcome,EfficiencyRate,DelayCode,SystemCode,Cab Temperature,Aspect,Location,Phase1,Phase2,RotationalAspect,GantryAspect,ChannelNumber,GantryAim,GantryVertical,BearingAspect,BearingAim,BoomVertical,RailMotor1,RailMotor2,MagneticVariance,LiftRate,VerticalLift,VerticalPosition,RailError,RailLengthPosition,MaxControl,Convexity,Systematic,Constraint
12/16/2013T6:53:47Z,5,GantryFailure,1,25,,28.68,,23.07,,,124,-89.7,0,7,7.93,43.1,1.82,4.41,14.31,24.5,12.53,27.63,-6.13,-5.89,,178,-65,,,
12/16/2013T6:53:49Z,5,GantryFailure,1,25,,28.68,,23.07,,,124,-89.7,0,7,7.83,43.1,1.82,4.41,14.31,24.5,12.53,27.63,-6.13,-5.89,,178,-65,,,28
12/16/2013T6:53:50Z,5,GantryFailure,1,25,,28.68,,23.07,,,124,-89.7,0,7,7.83,43.1,1.82,4.41,14.31,24.5,12.53,27.63,-6.13,-5.89,,178,-65,,,28
12/16/2013T6:53:52Z,5,GantryFailure,1,25,,28.68,,23.07,,,124,-89.7,0,7,7.83,43.1,1.82,4.41,14.31,24.5,12.53,27.63,-6.13,-5.89,,178,-65,,,28
12/17/2013T4:06:53Z,5,Normal,1,25,,28.57,,23.07,,,-89,-50.1,0,7,8.05,43.1,1.8,4.44,10.4,24.53,9.82,27.73,-6.07,-5.88,,72,-76,,,
12/17/2013T4:06:54Z,5,Normal,1,25,,28.57,,23.07,,,-89,-50.1,0,7,8.05,43.1,1.8,4.44,14.22,24.53,9.82,27.73,-6.07,-5.88,,72,-76,,,
12/17/2013T4:06:57Z,5,Normal,1,25,,28.57,,23.07,,,-89,-50.1,0,7,7.86,43.1,1.8,4.44,14.22,24.53,13.08,27.73,-6.07,-5.88,,72,-76,,,28
12/17/2013T4:07:00Z,5,Normal,1,25,,28.57,,23.07,,,-89,-50.1,0,7,7.86,43.1,1.8,4.44,14.22,24.53,13.08,27.73,-6.07,-5.88,,72,-76,,,28
12/17/2013T4:07:03Z,5,Normal,1,25,,28.57,,23.07,,,-89,-50.1,0,7,7.86,43.1,1.8,4.44,13.94,24.53,13.08,27.73,-6.07,-5.88,,72,-76,,,28
12/17/2013T4:07:09Z,5,Normal,1,25,,28.57,,23.07,,,-89,-50.1,0,7,7.86,43.1,1.8,4.44,13.94,24.53,13.08,27.73,-6.07,-5.88,,72,-76,,,
12/18/2013T4:02:13Z,5,Normal,1,25,501,28.54,,23.07,,,-89,0,0,7,7.87,43.1,1.81,4.42,14.27,24.5,13.06,27.63,-6.16,-5.92,,72,-76,,,
12/18/2013T4:02:16Z,5,Normal,1,25,501,28.54,,23.07,,,-89,0,0,7,7.87,43.1,1.81,4.42,13.98,24.5,13.06,27.63,-6.16,-5.92,,72,-76,,,28
12/18/2013T4:02:19Z,5,Normal,1,25,501,28.54,,23.07,,,-89,0,0,7,7.87,43.1,1.81,4.42,13.98,24.5,13.06,27.63,-6.16,-5.92,,72,-76,,,28
12/18/2013T4:02:26Z,5,Normal,1,25,501,28.54,,23.07,,,-89,0,0,7,7.87,43.1,1.81,4.42,13.7,24.5,13.06,27.63,-6.16,-5.92,,72,-76,,,28
12/18/2013T4:02:29Z,5,Normal,1,25,501,28.54,,23.07,,,-89,0,0,7,7.81,43.1,1.81,4.42,13.7,24.5,13.06,27.63,-6.16,-5.92,,72,-76,,,28
12/19/2013T3:55:16Z,5,Normal,1,25,501,28.57,,23.07,,,-89,0.2,0,7,7.88,43.2,1.81,4.32,14.03,24.5,13.05,27.71,-5.92,-6,,72,-76,,,
12/19/2013T3:55:17Z,5,Normal,1,25,501,28.57,,23.07,,,-89,0.2,0,7,7.88,43.2,1.81,4.32,14.03,24.5,13.05,27.71,-5.92,-6,,72,-76,,,28
12/19/2013T3:55:19Z,5,Normal,1,25,501,28.57,,23.07,,,-89,0.2,0,7,7.88,43.2,1.81,4.32,14.03,24.5,13.05,27.71,-5.92,-6,,72,-76,,,28
12/19/2013T3:55:22Z,5,Normal,1,25,501,28.57,,23.07,,,-89,0.2,0,7,7.88,43.2,1.81,4.32,14.03,24.5,13.05,27.71,-5.92,-6,,72,-76,,,28
12/19/2013T3:55:25Z,5,Normal,1,25,501,28.57,,23.07,,,-89,0.2,0,7,7.88,43.2,1.81,4.32,13.75,24.5,13.05,27.71,-5.92,-6,,72,-76,,,28
12/19/2013T3:55:40Z,5,Normal,1,25,501,28.57,,23.07,,,-89,0.2,0,7,7.82,43.2,1.81,4.32,13.75,24.5,13.05,27.71,-5.92,-6,,72,-76,,,28
12/19/2013T5:58:09Z,5,GantryFailure,1,,501,28.57,,23.07,,,-100,125.7,0,7,15.13,43.1,1.85,4.35,10.22,24.48,9.28,27.68,-6.06,-5.95,,94,-29,,,
12/19/2013T5:58:14Z,5,GantryFailure,1,,501,28.57,,23.07,,,-100,125.7,0,7,7.89,43.1,1.85,4.35,14.31,24.48,12.83,27.68,-6.06,-5.95,,94,-29,,,28
12/19/2013T5:58:16Z,5,GantryFailure,1,,501,28.57,,23.07,,,-100,125.7,0,7,7.89,43.1,1.85,4.35,14.31,24.48,12.83,27.68,-6.06,-5.95,,94,-29,,,28
12/20/2013T3:47:26Z,5,Normal,1,25,501,28.36,,23.1,,,-89,-0.1,0,7,7.94,43.1,1.81,4.41,14.27,24.51,13.04,27.73,-6.21,-5.95,,72,-76,,,
12/20/2013T3:47:27Z,5,Normal,1,25,501,28.36,,23.1,,,-89,-0.1,0,7,7.84,43.1,1.81,4.41,14.27,24.51,13.04,27.73,-6.21,-5.95,,72,-76,,,
12/20/2013T3:47:28Z,5,Normal,1,25,501,28.36,,23.1,,,-89,-0.1,0,7,7.84,43.1,1.81,4.41,14.27,24.51,13.04,27.73,-6.21,-5.95,,72,-76,,,28
12/20/2013T4:54:12Z,5,GantryFailure,1,,,29.21,,23.1,,,89,-129.9,0,7,9.73,43.3,1.85,4.34,14.22,24.52,9.47,27.86,-6.16,-5.87,,193,-43,,,
12/20/2013T4:54:21Z,5,GantryFailure,1,,,29.21,,23.1,,,89,-129.9,0,7,7.85,43.3,1.85,4.34,14.31,24.52,12.48,27.86,-6.16,-5.93,,193,-43,,,28
12/20/2013T4:54:23Z,5,GantryFailure,1,,,29.21,,23.1,,,89,-129.9,0,7,9.73,43.3,1.85,4.34,14.31,24.52,8.57,27.86,-6.16,-5.87,,193,-43,,,
12/20/2013T4:54:29Z,5,GantryFailure,1,,,29.21,,23.1,,,89,-129.9,0,7,7.85,43.3,1.85,4.34,14.31,24.52,12.66,27.86,-6.16,-5.93,,193,-43,,,28
12/20/2013T4:54:31Z,5,GantryFailure,1,,,29.21,,23.1,,,89,-129.9,0,7,7.85,43.3,1.85,4.34,14.31,24.52,12.66,27.86,-6.16,-5.93,,193,-43,,,28
12/20/2013T4:54:40Z,5,GantryFailure,1,,,29.21,,23.1,,,89,-129.9,0,7,7.85,43.3,1.85,4.34,14.31,24.52,12.66,27.86,-6.16,-5.93,,193,-43,,,28
12/23/2013T4:06:51Z,5,Normal,1,25,,27.79,,23.09,,,-89,0.2,0,7,8.57,43.2,1.82,4.33,14.12,24.52,9.5,27.97,-6.08,-5.95,,72,-76,,,
12/23/2013T4:06:55Z,5,Normal,1,25,,27.79,,23.09,,,-89,0.2,0,7,7.88,43.2,1.82,4.33,14.12,24.52,13.07,27.97,-6.08,-5.95,,72,-76,,,28
12/23/2013T4:06:57Z,5,Normal,1,25,,27.79,,23.09,,,-89,0.2,0,7,7.79,43.2,1.82,4.33,14.12,24.52,13.07,27.97,-6.08,-5.95,,72,-76,,,28
12/23/2013T4:07:00Z,5,Normal,1,25,,28.89,,23.09,,,-89,0.2,0,7,7.79,43.2,1.82,4.33,13.84,24.52,13.07,27.97,-6.08,-5.95,,72,-76,,,28
12/24/2013T3:29:00Z,5,Normal,1,,501,28.89,,23.12,,,-89,12,0,7,8.26,42.9,1.81,4.41,10.83,24.51,9.32,27.73,-6.15,-5.96,,72,-76,,,
12/24/2013T3:29:00Z,5,Normal,1,,501,29.03,,23.12,,,-89,0.2,0,7,8.26,42.9,1.81,4.41,10.83,24.51,9.32,27.73,-6.15,-5.96,,72,-76,,,
12/24/2013T3:29:04Z,5,Normal,1,,501,28.89,,23.12,,,-89,12,0,7,7.88,42.9,1.81,4.41,14.27,24.51,12.83,27.73,-6.15,-5.96,,72,-76,,,28
12/24/2013T3:29:04Z,5,Normal,1,,501,29.03,,23.12,,,-89,0.2,0,7,7.88,42.9,1.81,4.41,14.27,24.51,12.83,27.73,-6.15,-5.96,,72,-76,,,28
12/24/2013T3:29:06Z,5,Normal,1,,501,28.89,,23.12,,,-89,12,0,7,7.88,42.9,1.81,4.41,14.27,24.51,12.83,27.73,-6.15,-5.96,,72,-76,,,28
12/24/2013T3:29:06Z,5,Normal,1,,501,29.03,,23.12,,,-89,0.2,0,7,7.88,42.9,1.81,4.41,14.27,24.51,12.83,27.73,-6.15,-5.96,,72,-76,,,28
12/24/2013T5:44:58Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,8.58,43.2,1.82,4.43,10.31,24.5,8.86,27.71,-6.1,-5.94,,98,-74,,,
12/24/2013T5:44:58Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,8.58,43.2,1.82,4.43,10.31,24.5,8.86,27.71,-6.1,-5.94,,98,-74,,,
12/24/2013T5:44:59Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,8.58,43.2,1.82,4.43,14.31,24.5,8.86,27.71,-6.1,-5.94,,98,-74,,,
12/24/2013T5:44:59Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,8.58,43.2,1.82,4.43,14.31,24.5,8.86,27.71,-6.1,-5.94,,98,-74,,,
12/24/2013T5:45:02Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,7.92,43.2,1.82,4.43,14.31,24.5,12.68,27.71,-6.1,-5.94,,98,-74,,,28
12/24/2013T5:45:02Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,7.92,43.2,1.82,4.43,14.31,24.5,12.68,27.71,-6.1,-5.94,,98,-74,,,28
12/24/2013T5:45:05Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,7.92,43.2,1.82,4.43,14.31,24.5,12.68,27.71,-6.1,-5.94,,98,-74,,,28
12/24/2013T5:45:05Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,7.92,43.2,1.82,4.43,14.31,24.5,12.68,27.71,-6.1,-5.94,,98,-74,,,28
12/24/2013T5:45:09Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,7.92,43.2,1.82,4.43,14.31,24.5,12.68,27.71,-6.1,-5.94,,98,-74,,,28
12/24/2013T5:45:09Z,5,GantryFailure,1,,,28.32,,23.12,,,179,-27.9,0,7,7.92,43.2,1.82,4.43,14.31,24.5,12.68,27.71,-6.1,-5.94,,98,-74,,,28
12/27/2013T3:47:29Z,5,Normal,1,25,,28.61,,23.07,,,-89,0.2,0,7,14.99,43.3,1.79,4.44,10.26,24.5,9.54,27.86,-5.9,-5.95,,72,-76,,,
12/27/2013T3:47:30Z,5,Normal,1,25,,28.61,,23.07,,,-89,0.2,0,7,7.97,43.3,1.79,4.44,14.12,24.5,13.05,27.86,-5.9,-5.95,,72,-76,,,
12/27/2013T3:47:32Z,5,Normal,1,25,,28.61,,23.07,,,-89,0.2,0,7,7.83,43.3,1.79,4.44,14.12,24.5,13.05,27.86,-5.9,-5.95,,72,-76,,,28
12/27/2013T3:47:35Z,5,Normal,1,25,,28.61,,23.07,,,-89,0.2,0,7,7.83,43.3,1.79,4.44,14.12,24.5,13.05,27.86,-5.9,-5.95,,72,-76,,,28
12/27/2013T3:47:38Z,5,Normal,1,25,,28.61,,23.07,,,-89,0.2,0,7,7.83,43.3,1.79,4.44,14.12,24.5,13.05,27.86,-5.9,-5.95,,72,-76,,,28
12/27/2013T3:47:42Z,5,Normal,1,25,,28.61,,23.07,,,-89,0.2,0,7,7.83,43.3,1.79,4.44,13.84,24.5,13.05,27.86,-5.9,-5.95,,72,-76,,,28
12/27/2013T4:16:03Z,5,Normal,1,25,,28.61,,23.07,,,92,-132.9,0,7,8.53,43.3,1.81,4.25,13.56,24.51,9.77,27.76,-5.98,-5.95,,190,-37,,,
12/27/2013T4:16:04Z,5,Normal,1,25,,28.61,,23.07,,,92,-132.9,0,7,7.89,43.3,1.81,4.25,13.56,24.51,13.07,27.76,-5.98,-5.95,,190,-37,,,28
12/27/2013T4:16:06Z,5,Normal,1,25,,28.61,,23.07,,,92,-132.9,0,7,7.89,43.3,1.81,4.25,13.84,24.51,13.07,27.76,-5.98,-5.95,,190,-37,,,28
12/27/2013T4:16:09Z,5,Normal,1,25,,28.61,,23.07,,,92,-132.9,0,7,7.89,43.3,1.81,4.25,13.84,24.51,13.07,27.76,-5.98,-5.95,,190,-37,,,28
12/27/2013T4:17:52Z,5,Normal,1,,,28.61,,23.07,,,92,-132.9,0,7,14.92,42.9,1.81,4.41,10.17,24.53,9.81,27.65,-5.98,-5.95,,193,-37,,,
12/27/2013T4:17:55Z,5,Normal,1,,,28.61,,23.07,,,92,-132.9,0,7,7.88,42.9,1.81,4.41,13.94,24.53,13.09,27.65,-5.98,-5.95,,193,-37,,,28
12/27/2013T4:17:59Z,5,Normal,1,,,28.61,,23.07,,,92,-132.9,0,7,7.88,42.9,1.81,4.41,13.94,24.53,13.09,27.65,-5.98,-5.95,,193,-37,,,28
12/31/2013T4:38:25Z,5,Normal,1,265,501,28.64,,23.13,,,114,-0.1,0,7,9.73,43.3,1.93,4.35,13.94,24.51,9.16,27.78,-5.69,-6.01,,72,-76,,,
12/31/2013T4:38:28Z,5,Normal,1,265,501,28.64,,23.13,,,114,-0.1,0,7,7.86,42.8,1.93,4.35,14.31,24.51,13.05,27.78,-5.69,-6.01,,72,-76,,,28
12/31/2013T4:38:31Z,5,Normal,1,265,501,28.64,,23.13,,,114,-0.1,0,7,7.86,42.8,1.93,4.35,14.31,24.51,13.05,27.78,-5.69,-6.01,,72,-76,,,28
12/31/2013T5:33:26Z,5,Normal,1,25,,28.64,,23.07,,,-90,0,0,7,7.83,42.9,1.86,4.44,13.65,24.5,13.07,27.73,-5.74,-5.97,,72,-76,,,
12/31/2013T5:38:01Z,5,GantryFailure,1,25,,28.64,,23.07,,,-90,0,0,7,8.1,42.9,1.81,4.33,13.7,24.45,9.49,27.6,-5.78,-5.97,,72,-76,,,
12/31/2013T5:38:03Z,5,GantryFailure,1,25,,28.64,,23.07,,,-90,0,0,7,7.85,42.9,1.81,4.33,13.7,24.45,13.07,27.6,-5.78,-5.97,,72,-76,,,28
12/31/2013T5:38:04Z,5,GantryFailure,1,25,,28.64,,23.07,,,-90,0,0,7,7.85,42.9,1.81,4.33,13.7,24.45,13.07,27.6,-5.78,-5.97,,72,-76,,,28
12/31/2013T5:38:07Z,5,GantryFailure,1,25,,28.64,,23.07,,,-90,0,0,7,7.85,42.9,1.81,4.33,13.7,24.45,13.07,27.6,-5.78,-5.97,,72,-76,,,28
12/31/2013T6:54:29Z,5,GantryFailure,1,,,28.64,,23.07,,,0,-30,0,7,8.22,43.1,1.8,4.31,13.84,24.5,9.42,27.65,-5.98,-5.99,,107,-82,,,
12/31/2013T6:54:30Z,5,GantryFailure,1,,,28.64,,23.07,,,0,-30,0,7,8.22,43.1,1.8,4.31,14.12,24.5,12.24,27.65,-5.98,-5.99,,107,-82,,,28
12/31/2013T6:54:32Z,5,GantryFailure,1,,,28.64,,23.07,,,0,-30,0,7,7.92,43.1,1.8,4.31,14.12,24.5,12.24,27.65,-5.98,-5.99,,107,-82,,,28
01/02/2014T3:55:06Z,5,Normal,1,25,501,28.61,,23.07,,,-89,-136.6,0,7,15.34,42.9,1.81,4.29,14.03,24.51,10.1,27.73,-5.62,-5.98,,72,-76,,,26
01/02/2014T3:55:07Z,5,Normal,1,25,501,28.61,,23.07,,,-89,-136.6,0,7,8.21,42.9,1.81,4.29,14.41,24.51,13.07,27.73,-5.62,-5.98,,72,-76,,,
01/02/2014T3:55:08Z,5,Normal,1,25,501,28.61,,23.07,,,-89,-136.6,0,7,8.21,42.9,1.81,4.29,14.41,24.51,13.07,27.73,-5.62,-5.98,,72,-76,,,28
01/02/2014T3:55:10Z,5,Normal,1,25,501,28.61,,23.07,,,-89,-136.6,0,7,7.87,42.9,1.81,4.29,14.12,24.51,13.07,27.73,-5.62,-5.98,,72,-76,,,28
01/02/2014T3:55:13Z,5,Normal,1,25,501,28.61,,23.07,,,-89,-136.6,0,7,7.87,42.9,1.81,4.29,14.12,24.51,13.07,27.73,-5.62,-5.98,,72,-76,,,28
01/02/2014T4:27:48Z,5,RailFailure,1,25,,28.61,,23.07,,,-90,0.3,0,7,14.97,42.9,1.81,4.44,10.31,24.51,10.38,27.78,-5.62,-6,,72,-76,,,
01/02/2014T4:27:51Z,5,RailFailure,1,25,,28.61,,23.07,,,-90,0.3,0,7,7.86,42.9,1.81,4.44,13.84,24.51,13.07,27.78,-5.62,-6,,72,-76,,,28
01/02/2014T5:02:12Z,5,Normal,1,25,,28.61,,23.07,,,-29,-11.9,0,7,7.89,43.1,1.81,4.42,13.84,24.5,12.36,27.58,-5.67,-5.98,,83,-76,,,
01/03/2014T3:42:21Z,5,Normal,1,265,501,28.08,,23.11,,,-89,0.4,0,7,8.45,42.9,1.82,4.44,10.36,24.52,10.1,27.71,-6.12,-5.98,,72,-76,,,
01/03/2014T3:42:24Z,5,Normal,1,265,501,28.08,,23.11,,,-89,0.4,0,7,7.87,42.9,1.82,4.44,14.27,24.52,13.08,27.71,-6.12,-5.98,,72,-76,,,28
01/03/2014T3:42:27Z,5,Normal,1,265,501,28.08,,23.11,,,-89,0.4,0,7,7.87,42.9,1.82,4.44,14.27,24.52,13.08,27.71,-6.12,-5.98,,72,-76,,,28
01/03/2014T3:42:30Z,5,Normal,1,265,501,28.08,,23.11,,,-89,0.4,0,7,7.87,42.9,1.82,4.44,14.27,24.52,13.08,27.71,-6.12,-5.98,,72,-76,,,28
01/03/2014T3:43:01Z,5,Normal,1,265,501,28.08,,23.11,,,-89,0.4,0,7,7.87,42.9,1.82,4.44,13.89,24.52,13.08,27.71,-6.12,-5.98,,72,-76,,,28
01/06/2014T3:48:55Z,5,Normal,1,324,501,28.22,,23.05,,,-89,0.1,0,7,8.26,43.2,1.81,4.33,14.5,24.52,9.03,27.68,-5.76,-6.04,,73,-74,,,
01/06/2014T3:48:58Z,5,Normal,1,324,501,28.22,,23.05,,,-89,0.1,0,7,7.89,43.2,1.81,4.33,14.5,24.52,12.94,27.68,-5.76,-6.04,,73,-74,,,28
01/06/2014T3:49:01Z,5,Normal,1,324,501,28.22,,23.05,,,-89,0.1,0,7,7.89,43.2,1.81,4.33,14.22,24.52,12.94,27.68,-5.76,-6.04,,73,-74,,,28
01/06/2014T3:49:02Z,5,Normal,1,324,501,28.22,,23.05,,,-89,0.1,0,7,7.89,43.2,1.81,4.33,14.22,24.52,12.94,27.68,-5.76,-6.04,,73,-74,,,28
01/06/2014T3:49:40Z,5,Normal,1,324,501,28.22,,23.05,,,-89,0.1,0,7,7.89,43.2,1.81,4.33,13.94,24.52,12.94,27.68,-5.76,-6.04,,73,-74,,,28
01/06/2014T3:50:06Z,5,Normal,1,324,501,28.22,,23.05,,,-89,0.1,0,7,7.83,43.2,1.81,4.33,13.94,24.52,12.94,27.68,-5.76,-6.04,,73,-74,,,28
01/06/2014T4:14:19Z,5,GantryFailure,1,,501,28.15,,23.05,,,180,-24.9,0,7,15.26,43,1.79,4.41,10.69,24.45,8.93,27.65,-5.71,-6.05,,90,-76,,,
01/06/2014T4:14:21Z,5,GantryFailure,1,,501,28.15,,23.05,,,180,-24.9,0,7,7.89,43,1.79,4.41,14.31,24.45,12.78,27.65,-5.71,-6.05,,90,-76,,,28
01/06/2014T4:24:06Z,5,Normal,1,,,28.22,,23.05,,,-89,-0.3,0,7,9.12,43.2,1.84,4.42,10.5,24.52,9.5,27.73,-5.71,-6.04,,72,-76,,,
01/06/2014T4:24:07Z,5,Normal,1,,,28.22,,23.05,,,-89,-0.3,0,7,9.12,43.2,1.84,4.42,14.22,24.52,9.5,27.73,-5.71,-6.04,,72,-76,,,
01/06/2014T4:24:10Z,5,Normal,1,,,28.22,,23.05,,,-89,-0.3,0,7,7.91,43.2,1.84,4.42,14.22,24.52,12.52,27.73,-5.71,-6.04,,72,-76,,,28
01/06/2014T4:24:14Z,5,Normal,1,,,28.22,,23.05,,,-89,-0.3,0,7,7.91,43.2,1.84,4.42,14.22,24.52,12.52,27.73,-5.71,-6.04,,72,-76,,,28
01/06/2014T4:36:42Z,5,MagneticFailure,1,72,501,28.29,,23.05,,,105,-132,0,7,15.01,42.9,1.84,4.42,10.12,24.53,9.14,27.68,-5.71,-6.03,,193,-43,,,
01/06/2014T4:36:43Z,5,MagneticFailure,1,72,501,28.29,,23.05,,,105,-132,0,7,8.11,42.9,1.84,4.42,12.95,24.53,9.14,27.68,-5.71,-6.03,,193,-43,,,
01/06/2014T4:36:46Z,5,MagneticFailure,1,72,501,28.29,,23.05,,,105,-132,0,7,7.87,42.9,1.84,4.42,14.31,24.53,13.05,27.68,-5.71,-6.03,,193,-43,,,28
01/06/2014T4:36:49Z,5,MagneticFailure,1,72,501,28.29,,23.05,,,105,-132,0,7,7.87,42.9,1.84,4.42,14.31,24.53,13.05,27.68,-5.71,-6.03,,193,-43,,,28
01/06/2014T6:01:26Z,5,Normal,1,25,,28.11,,23.05,,,-89,0.4,0,7,7.86,42.9,1.81,4.43,13.75,24.49,13.09,27.84,-5.73,-5.99,,73,-74,,,
01/06/2014T6:01:28Z,5,Normal,1,25,,28.11,,23.05,,,-89,0.4,0,7,7.86,42.9,1.81,4.43,13.75,24.49,13.09,27.84,-5.73,-5.99,,73,-74,,,28
01/06/2014T6:05:42Z,5,Normal,1,,,28,,23.05,,,-89,-180.3,0,7,15.05,43.3,1.81,4.44,10.45,24.49,10.35,27.68,-5.73,-5.98,,160,-19,,,
01/06/2014T6:05:45Z,5,Normal,1,,,28,,23.05,,,-89,-180.3,0,7,7.89,43.3,1.81,4.44,14.03,24.49,13.09,27.68,-5.73,-5.98,,160,-19,,,28
01/06/2014T6:05:48Z,5,Normal,1,,,28,,23.05,,,-89,-180.3,0,7,7.89,43.3,1.81,4.44,14.03,24.49,13.09,27.68,-5.73,-5.98,,160,-19,,,28
01/06/2014T7:37:55Z,5,MagneticFailure,1,,501,28.43,,23.05,,,103,-59.9,0,7,8.79,42.9,1.83,4.44,14.22,24.45,9.11,27.58,-5.91,-5.97,,145,-74,,,28
01/06/2014T7:37:57Z,5,MagneticFailure,1,,501,28.43,,23.05,,,103,-59.9,0,7,8.79,42.9,1.83,4.44,14.22,24.45,9.11,27.58,-5.91,-5.97,,145,-74,,,28
01/07/2014T3:50:51Z,5,Normal,1,265,501,28.43,,23.09,,,-89,0.1,0,7,8.32,43.1,1.81,4.42,12.43,24.51,9.62,27.76,-6.02,-5.92,,72,-76,,,
01/07/2014T3:50:55Z,5,Normal,1,265,501,28.43,,23.09,,,-89,0.1,0,7,7.89,43.1,1.81,4.42,14.17,24.51,13.05,27.76,-6.02,-5.92,,72,-76,,,28
01/07/2014T3:50:58Z,5,Normal,1,265,501,28.43,,23.09,,,-89,0.1,0,7,7.89,43.1,1.81,4.42,14.17,24.51,13.05,27.76,-6.02,-5.92,,72,-76,,,28
01/07/2014T3:51:01Z,5,Normal,1,265,501,28.43,,23.09,,,-89,0.1,0,7,7.89,43.1,1.81,4.42,14.17,24.51,13.05,27.76,-6.02,-5.92,,72,-76,,,28
01/07/2014T3:51:03Z,5,Normal,1,265,501,28.43,,23.09,,,-89,0.1,0,7,7.89,43.1,1.81,4.42,13.79,24.51,13.05,27.76,-6.02,-5.92,,72,-76,,,28
01/07/2014T3:51:40Z,5,Normal,1,265,501,28.43,,23.09,,,-89,0.1,0,7,7.83,43.1,1.81,4.42,13.79,24.51,13.05,27.76,-6.02,-5.92,,72,-76,,,28
01/07/2014T4:27:39Z,5,Normal,1,25,,28.43,,23.09,,,-90,0.8,0,7,7.85,42.9,1.8,4.43,13.75,24.54,13.06,27.78,-6.07,-5.92,,72,-76,,,
01/07/2014T4:43:25Z,5,GantryFailure,1,,501,28.43,,23.09,,,179,-24.9,0,7,8.3,43,1.8,4.42,10.12,24.53,9.25,27.65,-6.07,-5.9,,90,-81,,,
01/07/2014T4:43:27Z,5,GantryFailure,1,,501,28.43,,23.09,,,179,-24.9,0,7,7.9,43,1.8,4.42,14.31,24.53,12.87,27.65,-6.07,-5.9,,90,-81,,,28
01/07/2014T4:56:02Z,5,Normal,1,25,,28.11,,23.09,,,-90,0.3,0,7,7.81,43.3,1.81,4.41,13.84,24.5,13.07,27.81,-6.07,-5.92,,72,-76,,,
01/07/2014T4:56:10Z,5,Normal,1,25,,28.11,,23.09,,,-90,0.3,0,7,7.81,43.3,1.81,4.41,13.84,24.5,13.07,27.81,-6.07,-5.92,,72,-76,,,28
01/08/2014T5:06:33Z,5,Normal,1,25,,28.36,,23.09,,,-89,-0.2,0,7,7.91,43.1,1.82,4.41,14.17,24.51,13.03,27.76,-5.96,-5.91,,72,-76,,,
01/08/2014T5:06:34Z,5,Normal,1,25,,28.36,,23.09,,,-89,-0.2,0,7,7.91,43.1,1.82,4.41,14.17,24.51,13.03,27.76,-5.96,-5.91,,72,-76,,,
01/08/2014T5:06:36Z,5,Normal,1,25,,28.36,,23.09,,,-89,-0.2,0,7,7.91,43.1,1.82,4.41,14.17,24.51,13.03,27.76,-5.96,-5.91,,72,-76,,,28
01/08/2014T5:14:32Z,5,Normal,1,25,,28.36,,23.09,,,-89,-0.2,0,7,7.9,43.2,1.79,4.26,13.79,24.5,13.05,27.73,-5.96,-5.96,,72,-76,,,
01/08/2014T5:14:34Z,5,Normal,1,25,,28.36,,23.09,,,-89,-0.2,0,7,7.9,43.2,1.79,4.26,13.79,24.5,13.05,27.73,-5.96,-5.96,,72,-76,,,28
01/08/2014T5:41:13Z,5,GantryFailure,1,,,28.64,,23.09,,,89,-129.7,0,7,8.42,42.8,1.8,4.29,10.36,24.49,8.84,27.73,-5.76,-6,,193,-43,,,
01/08/2014T5:41:14Z,5,GantryFailure,1,,,28.64,,23.09,,,89,-129.7,0,7,7.93,42.8,1.8,4.29,14.27,24.49,12.24,27.73,-5.76,-6,,193,-43,,,28
01/08/2014T5:41:16Z,5,GantryFailure,1,,,28.64,,23.09,,,89,-129.7,0,7,7.93,42.8,1.8,4.29,14.27,24.49,12.24,27.73,-5.76,-6,,193,-43,,,28
01/08/2014T5:41:19Z,5,GantryFailure,1,,,28.64,,23.09,,,89,-129.7,0,7,7.93,42.8,1.8,4.29,14.27,24.49,12.24,27.73,-5.76,-6,,193,-43,,,28
01/09/2014T3:41:14Z,5,Normal,1,,501,29.03,,23.07,,,-89,0.1,0,7,8.16,43.1,1.8,4.43,10.22,24.45,9.29,27.76,-5.88,-5.95,,73,-74,,,
01/09/2014T3:41:17Z,5,Normal,1,,501,27.93,,23.07,,,-89,0.1,0,7,7.88,43.1,1.8,4.43,14.22,24.45,13.05,27.76,-5.88,-5.95,,73,-74,,,28
01/09/2014T3:41:21Z,5,Normal,1,,501,27.93,,23.07,,,-89,0.1,0,7,7.88,43.1,1.8,4.43,14.22,24.45,13.05,27.76,-5.88,-5.95,,73,-74,,,28
01/09/2014T3:42:04Z,5,Normal,1,,501,27.93,,23.07,,,-89,0.1,0,7,7.88,43.1,1.8,4.43,13.94,24.45,13.05,27.76,-5.88,-5.95,,73,-74,,,28
